method,profile,accuracy,mean_latency_ms,p95_latency_ms,deadline_miss_rate,mean_upload_kb,mean_energy_j,exit_rate,offload_rate,local_rate,selective_error,action_cloud_raw_rate,action_split_l1_rate,action_split_l2_rate,action_split_l3_rate,action_local_full_rate,dataset,seed,alpha
branchynet,lte,0.9395833333333333,31.734237009546895,42.3548,0.0,0.0005,0.015861685833333333,0.9998333333333334,0.00016666666666666666,0.0,0.06026004334055676,0.00016666666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
deadline_greedy,lte,0.9601666666666666,77.89183170528385,135.41943778076666,0.36125,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
aodpart,lte,0.94,30.060443019699957,42.3548,0.0005833333333333334,0.00525,0.014956859083333334,0.9940833333333333,0.00175,0.004166666666666667,0.057339257272193814,0.00175,0.0,0.0,0.0,0.004166666666666667,svhn,42,0.1
conformal_exit,lte,0.93625,30.733341214686046,46.967681231796334,0.01425,0.11375,0.013928976916666667,0.9620833333333333,0.03791666666666667,0.0,0.05283672585534863,0.03791666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
crc_exit,lte,0.9565833333333333,36.85648595365151,65.0217,0.0185,0.14225,0.016571413083333337,0.9525833333333333,0.04741666666666667,0.0,0.025719534598897736,0.04741666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
coda_sc,lte,0.93625,30.069898485452278,61.2444,8.333333333333333e-05,0.00025,0.015030759250000001,0.9620833333333333,8.333333333333333e-05,0.03783333333333333,0.05283672585534863,8.333333333333333e-05,0.0,0.0,0.0,0.03783333333333333,svhn,42,0.1
coda_risk,lte,0.9565833333333333,35.912139957499924,65.0217,0.00016666666666666666,0.0015,0.017937720250000004,0.9525833333333333,0.0005,0.04691666666666667,0.025719534598897736,0.0005,0.0,0.0,0.0,0.04691666666666667,svhn,42,0.1
local_only,congested,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1
cloud_only,congested,0.9601666666666666,141.39003606437953,282.96772577022017,0.8176666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
static_split,congested,0.9601666666666666,141.39003606437953,282.96772577022017,0.8176666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
oracle_split,congested,0.9601666666666666,141.39003606437953,282.96772577022017,0.8176666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
confidence_exit,congested,0.94,30.4361098194344,42.3548,0.004833333333333334,0.01775,0.01483551741666667,0.9940833333333333,0.005916666666666666,0.0,0.057339257272193814,0.005916666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
branchynet,congested,0.9395833333333333,31.761832889528524,42.3548,0.00016666666666666666,0.0005,0.015861685833333333,0.9998333333333334,0.00016666666666666666,0.0,0.06026004334055676,0.00016666666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
deadline_greedy,congested,0.9601666666666666,141.39003606437953,282.96772577022017,0.8176666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
aodpart,congested,0.94,30.016473599999998,42.3548,0.0,0.0,0.015007822583333334,0.9940833333333333,0.0,0.005916666666666666,0.057339257272193814,0.0,0.0,0.0,0.0,0.005916666666666666,svhn,42,0.1
conformal_exit,congested,0.93625,33.04017119928273,65.0217,0.03191666666666667,0.11375,0.013928976916666667,0.9620833333333333,0.03791666666666667,0.0,0.05283672585534863,0.03791666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
crc_exit,congested,0.9565833333333333,39.68727100132034,65.0217,0.0405,0.14225,0.016571413083333337,0.9525833333333333,0.04741666666666667,0.0,0.025719534598897736,0.04741666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
coda_sc,congested,0.93625,30.06719740833333,61.2444,0.0,0.0,0.015033186083333334,0.9620833333333333,0.0,0.03791666666666667,0.05283672585534863,0.0,0.0,0.0,0.0,0.03791666666666667,svhn,42,0.1
coda_risk,congested,0.9565833333333333,35.905301325,65.0217,0.0,0.0,0.017952281250000004,0.9525833333333333,0.0,0.04741666666666667,0.025719534598897736,0.0,0.0,0.0,0.0,0.04741666666666667,svhn,42,0.1
local_only,mixed,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1
cloud_only,mixed,0.9601666666666666,191.92071977012898,556.6082912831049,0.7275,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
static_split,mixed,0.9601666666666666,191.92071977012898,556.6082912831049,0.7275,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
oracle_split,mixed,0.9601666666666666,191.92071977012898,556.6082912831049,0.7275,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
confidence_exit,mixed,0.94,30.759466138092645,42.3548,0.003916666666666666,0.01775,0.01483551741666667,0.9940833333333333,0.005916666666666666,0.0,0.057339257272193814,0.005916666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
branchynet,mixed,0.9395833333333333,31.745735150776586,42.3548,8.333333333333333e-05,0.0005,0.015861685833333333,0.9998333333333334,0.00016666666666666666,0.0,0.06026004334055676,0.00016666666666666666,0.0,0.0,0.0,0.0,svhn,42,0.1
deadline_greedy,mixed,0.9601666666666666,191.92071977012898,556.6082912831049,0.7275,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1
aodpart,mixed,0.94,30.016473599999998,42.3548,0.0,0.0,0.015007822583333334,0.9940833333333333,0.0,0.005916666666666666,0.057339257272193814,0.0,0.0,0.0,0.0,0.005916666666666666,svhn,42,0.1
conformal_exit,mixed,0.93625,34.6376575994617,55.82440719800505,0.026916666666666665,0.11375,0.013928976916666667,0.9620833333333333,0.03791666666666667,0.0,0.05283672585534863,0.03791666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
crc_exit,mixed,0.9565833333333333,41.89345341757818,65.0217,0.032916666666666664,0.14225,0.016571413083333337,0.9525833333333333,0.04741666666666667,0.0,0.025719534598897736,0.04741666666666667,0.0,0.0,0.0,0.0,svhn,42,0.1
coda_sc,mixed,0.93625,30.06719740833333,61.2444,0.0,0.0,0.015033186083333334,0.9620833333333333,0.0,0.03791666666666667,0.05283672585534863,0.0,0.0,0.0,0.0,0.03791666666666667,svhn,42,0.1
coda_risk,mixed,0.9565833333333333,35.905301325,65.0217,0.0,0.0,0.017952281250000004,0.9525833333333333,0.0,0.04741666666666667,0.025719534598897736,0.0,0.0,0.0,0.0,0.04741666666666667,svhn,42,0.1
local_only,wifi,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1
cloud_only,wifi,0.9618333333333333,41.260987098489814,79.7220891006513,0.049416666666666664,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
static_split,wifi,0.9618333333333333,41.260987098489814,79.7220891006513,0.049416666666666664,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
oracle_split,wifi,0.9618333333333333,41.260987098489814,79.7220891006513,0.049416666666666664,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
confidence_exit,wifi,0.941,30.560234061232972,42.3548,8.333333333333333e-05,0.0165,0.015176435500000002,0.9945,0.0055,0.0,0.055974526562761855,0.0055,0.0,0.0,0.0,0.0,svhn,101,0.1
branchynet,wifi,0.938,31.732664325000002,42.3548,0.0,0.0,0.015865920500000002,1.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,svhn,101,0.1
deadline_greedy,wifi,0.9618333333333333,41.260987098489814,79.7220891006513,0.049416666666666664,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
aodpart,wifi,0.941,30.560234061232972,42.3548,8.333333333333333e-05,0.0165,0.015176435500000002,0.9945,0.0055,0.0,0.055974526562761855,0.0055,0.0,0.0,0.0,0.0,svhn,101,0.1
conformal_exit,wifi,0.94575,31.095114163323537,42.3548,0.002,0.12025,0.014776677083333335,0.9599166666666666,0.04008333333333333,0.0,0.041323031513152184,0.04008333333333333,0.0,0.0,0.0,0.0,svhn,101,0.1
crc_exit,wifi,0.9575,34.790051024580364,65.0217,0.002,0.1385,0.0165118835,0.9538333333333333,0.04616666666666667,0.0,0.025685829110606326,0.04616666666666667,0.0,0.0,0.0,0.0,svhn,101,0.1
coda_sc,wifi,0.94575,31.095114163323537,42.3548,0.002,0.12025,0.014776677083333335,0.9599166666666666,0.04008333333333333,0.0,0.041323031513152184,0.04008333333333333,0.0,0.0,0.0,0.0,svhn,101,0.1
coda_risk,wifi,0.9575,34.790051024580364,65.0217,0.002,0.1385,0.0165118835,0.9538333333333333,0.04616666666666667,0.0,0.025685829110606326,0.04616666666666667,0.0,0.0,0.0,0.0,svhn,101,0.1
local_only,lte,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1
cloud_only,lte,0.9618333333333333,78.63299609276369,136.7123363599715,0.36441666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
static_split,lte,0.9618333333333333,78.63299609276369,136.7123363599715,0.36441666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
oracle_split,lte,0.9618333333333333,78.63299609276369,136.7123363599715,0.36441666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
confidence_exit,lte,0.941,30.777428340111072,42.3548,0.0023333333333333335,0.0165,0.015176435500000002,0.9945,0.0055,0.0,0.055974526562761855,0.0055,0.0,0.0,0.0,0.0,svhn,101,0.1
branchynet,lte,0.938,31.732664325000002,42.3548,0.0,0.0,0.015865920500000002,1.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,svhn,101,0.1
deadline_greedy,lte,0.9618333333333333,78.63299609276369,136.7123363599715,0.36441666666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
aodpart,lte,0.941,30.705465000986138,42.3548,0.0008333333333333334,0.0055,0.015283216166666667,0.9945,0.0018333333333333333,0.0036666666666666666,0.055974526562761855,0.0018333333333333333,0.0,0.0,0.0,0.0036666666666666666,svhn,101,0.1
conformal_exit,lte,0.94575,32.49961579297023,53.333216627186204,0.01425,0.12025,0.014776677083333335,0.9599166666666666,0.04008333333333333,0.0,0.041323031513152184,0.04008333333333333,0.0,0.0,0.0,0.0,svhn,101,0.1
crc_exit,lte,0.9575,36.5248133517771,65.0217,0.018,0.1385,0.0165118835,0.9538333333333333,0.04616666666666667,0.0,0.025685829110606326,0.04616666666666667,0.0,0.0,0.0,0.0,svhn,101,0.1
coda_sc,lte,0.94575,31.888782691666666,61.2444,0.0,0.0,0.015943983916666668,0.9599166666666666,0.0,0.04008333333333333,0.041323031513152184,0.0,0.0,0.0,0.0,0.04008333333333333,svhn,101,0.1
coda_risk,lte,0.9575,35.71343765,65.0217,0.0,0.0,0.017856349166666667,0.9538333333333333,0.0,0.04616666666666667,0.025685829110606326,0.0,0.0,0.0,0.0,0.04616666666666667,svhn,101,0.1
local_only,congested,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1
cloud_only,congested,0.9618333333333333,140.17100108580559,276.3692219021027,0.8154166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
static_split,congested,0.9618333333333333,140.17100108580559,276.3692219021027,0.8154166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
oracle_split,congested,0.9618333333333333,140.17100108580559,276.3692219021027,0.8154166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
confidence_exit,congested,0.941,31.08650829257916,42.3548,0.004583333333333333,0.0165,0.015176435500000002,0.9945,0.0055,0.0,0.055974526562761855,0.0055,0.0,0.0,0.0,0.0,svhn,101,0.1
branchynet,congested,0.938,31.732664325000002,42.3548,0.0,0.0,0.015865920500000002,1.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,svhn,101,0.1
deadline_greedy,congested,0.9618333333333333,140.17100108580559,276.3692219021027,0.8154166666666667,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
aodpart,congested,0.941,30.67404125,42.3548,0.0,0.0,0.015336606500000002,0.9945,0.0,0.0055,0.055974526562761855,0.0,0.0,0.0,0.0,0.0055,svhn,101,0.1
conformal_exit,congested,0.94575,34.79147325791334,65.0217,0.03216666666666667,0.12025,0.014776677083333335,0.9599166666666666,0.04008333333333333,0.0,0.041323031513152184,0.04008333333333333,0.0,0.0,0.0,0.0,svhn,101,0.1
crc_exit,congested,0.9575,39.165498198778245,65.0217,0.03766666666666667,0.1385,0.0165118835,0.9538333333333333,0.04616666666666667,0.0,0.025685829110606326,0.04616666666666667,0.0,0.0,0.0,0.0,svhn,101,0.1
coda_sc,congested,0.94575,31.888782691666666,61.2444,0.0,0.0,0.015943983916666668,0.9599166666666666,0.0,0.04008333333333333,0.041323031513152184,0.0,0.0,0.0,0.0,0.04008333333333333,svhn,101,0.1
coda_risk,congested,0.9575,35.71343765,65.0217,0.0,0.0,0.017856349166666667,0.9538333333333333,0.0,0.04616666666666667,0.025685829110606326,0.0,0.0,0.0,0.0,0.04616666666666667,svhn,101,0.1
local_only,mixed,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1
cloud_only,mixed,0.9618333333333333,182.57326621277005,524.0151102603975,0.7045833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
static_split,mixed,0.9618333333333333,182.57326621277005,524.0151102603975,0.7045833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
oracle_split,mixed,0.9618333333333333,182.57326621277005,524.0151102603975,0.7045833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
confidence_exit,mixed,0.941,31.201469101775718,42.3548,0.00425,0.0165,0.015176435500000002,0.9945,0.0055,0.0,0.055974526562761855,0.0055,0.0,0.0,0.0,0.0,svhn,101,0.1
branchynet,mixed,0.938,31.732664325000002,42.3548,0.0,0.0,0.015865920500000002,1.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,svhn,101,0.1
deadline_greedy,mixed,0.9618333333333333,182.57326621277005,524.0151102603975,0.7045833333333333,3.0,0.0015,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1
aodpart,mixed,0.941,30.67404125,42.3548,0.0,0.0,0.015336606500000002,0.9945,0.0,0.0055,0.055974526562761855,0.0,0.0,0.0,0.0,0.0055,svhn,101,0.1
conformal_exit,mixed,0.94575,36.48676491394334,65.0217,0.027833333333333335,0.12025,0.014776677083333335,0.9599166666666666,0.04008333333333333,0.0,0.041323031513152184,0.04008333333333333,0.0,0.0,0.0,0.0,svhn,101,0.1
crc_exit,mixed,0.9575,40.73301020211738,65.0217,0.03208333333333333,0.1385,0.0165118835,0.9538333333333333,0.04616666666666667,0.0,0.025685829110606326,0.04616666666666667,0.0,0.0,0.0,0.0,svhn,101,0.1
coda_sc,mixed,0.94575,31.888782691666666,61.2444,0.0,0.0,0.015943983916666668,0.9599166666666666,0.0,0.04008333333333333,0.041323031513152184,0.0,0.0,0.0,0.0,0.04008333333333333,svhn,101,0.1
coda_risk,mixed,0.9575,35.71343765,65.0217,0.0,0.0,0.017856349166666667,0.9538333333333333,0.0,0.04616666666666667,0.025685829110606326,0.0,0.0,0.0,0.0,0.04616666666666667,svhn,101,0.1
